representation,head_type,encoder_mode,freeze_autoencoder,freeze_esm2,num_seeds,learning_rate_mean,learning_rate_std,head_learning_rate_mean,head_learning_rate_std,representation_learning_rate_mean,representation_learning_rate_std,encoder_learning_rate_mean,encoder_learning_rate_std,esm_learning_rate_mean,esm_learning_rate_std,weight_decay_mean,weight_decay_std,dropout_mean,dropout_std,autoencoder_embedding_dropout_mean,autoencoder_embedding_dropout_std,esm_embedding_dropout_mean,esm_embedding_dropout_std,loss_mean,loss_std,accuracy_mean,accuracy_std,positive_precision_mean,positive_precision_std,positive_recall_mean,positive_recall_std,positive_f1_mean,positive_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,macro_f1_mean,macro_f1_std,balanced_accuracy_mean,balanced_accuracy_std,auroc_mean,auroc_std,auprc_mean,auprc_std,num_samples_mean,num_samples_std
esm2,linear,fine_tuned,True,False,3,0.0001,0.0,0.0001,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,,,0.0,0.0,0.10000000000000002,0.0,0.5219855979668889,0.020162046818795073,0.7293646823411706,0.017118497881209272,0.7974179939777032,0.025217388660180307,0.6183333333333333,0.07181457605064123,0.6940846228760593,0.03881527264086854,0.7974179939777032,0.025217388660180307,0.6183333333333333,0.07181457605064123,0.6940846228760593,0.03881527264086854,0.7252353559561033,0.02113494522617517,0.7294202535869202,0.01709340123792598,0.8361241241241242,0.0020398858073627482,0.8248096454260757,0.004312379596699855,1999.0,0.0
esm2,mlp,fine_tuned,True,False,3,0.0001,0.0,0.0001,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.10000000000000002,0.0,0.5237513588272732,0.019617296284142126,0.7308654327163581,0.022477880879100506,0.7950584397330696,0.02023208744351473,0.6253333333333333,0.08570492012325388,0.6969577932066727,0.04795309900651154,0.7950584397330696,0.02023208744351473,0.6253333333333333,0.08570492012325388,0.6969577932066727,0.04795309900651154,0.7268423984083746,0.027109949940396574,0.7309182515849182,0.022446235753436065,0.8360894227560894,0.0029249897277740427,0.8260169176765256,0.001647572988899903,1999.0,0.0
random_autoencoder,linear,from_scratch,False,True,3,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5247418274079559,0.011320561004802757,0.7088544272136068,0.008355824456473294,0.7847602012257481,0.029914306814082463,0.5793333333333334,0.055581771592252506,0.6646293588175176,0.027967520760747953,0.7847602012257481,0.029914306814082463,0.5793333333333334,0.055581771592252506,0.6646293588175176,0.027967520760747953,0.7033291152334105,0.012300144754732449,0.7089192525859193,0.008336017106902132,0.8182632632632633,0.0020046496506430415,0.8152942197249932,0.0009026887051252604,1999.0,0.0
random_autoencoder,mlp,from_scratch,False,True,3,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.5234636830770714,0.0038357379463736657,0.7106886776721694,0.015502373910123681,0.8161204659692354,0.01939787348166179,0.5456666666666666,0.0536314584300421,0.6525891904869594,0.03422311240043436,0.8161204659692354,0.01939787348166179,0.5456666666666666,0.0536314584300421,0.6525891904869594,0.03422311240043436,0.7021341255165727,0.019688100285539807,0.7107712712712712,0.015485137226074136,0.8253253253253252,0.005712875042003723,0.821499950155354,0.007671141842816214,1999.0,0.0
trained_autoencoder,linear,fine_tuned,False,True,3,0.0001,0.0,0.0001,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5475984689333409,0.006133307249346316,0.7078539269634817,0.009544164096217559,0.7498182248754061,0.014757386481103196,0.6246666666666667,0.017616280348965056,0.6814003981843002,0.011617238684337533,0.7498182248754061,0.014757386481103196,0.6246666666666667,0.017616280348965056,0.6814003981843002,0.011617238684337533,0.7057878669482635,0.009640960323350852,0.7078955622288956,0.009544353086529076,0.7981056056056056,0.005373152045591726,0.7997552268019286,0.005898515008264064,1999.0,0.0
trained_autoencoder,mlp,fine_tuned,False,True,3,0.0001,0.0,0.0001,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0001,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.5255685738470031,0.00914737118837348,0.7171919292979823,0.010917990018256284,0.7871082994982528,0.010015468313843756,0.5963333333333334,0.037541088600802915,0.677972914676857,0.022290607017496255,0.7871082994982528,0.010015468313843756,0.5963333333333334,0.037541088600802915,0.677972914676857,0.022290607017496255,0.7128166944124908,0.013021432924314472,0.7172524190857524,0.010905645308711968,0.8199262595929263,0.0017442006084802486,0.8162943188568129,0.0025789216963142407,1999.0,0.0
trained_autoencoder+esm2,linear,fine_tuned,False,False,3,0.0001,0.0,0.0001,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0,0.0,,,0.10000000000000002,0.0,0.05000000000000001,0.0,0.5304094346062191,0.029748899859389718,0.7251959312989827,0.01747537254629509,0.7910384106101401,0.02322269331590102,0.6156666666666667,0.07783529619223743,0.6896426299748217,0.041209149647015594,0.7910384106101401,0.02322269331590102,0.6156666666666667,0.07783529619223743,0.6896426299748217,0.041209149647015594,0.7209878457039481,0.02173156780031307,0.7252507507507507,0.017445244338027386,0.8331905238571906,0.002680759237051518,0.8239188545874416,0.004387389108967143,1999.0,0.0
trained_autoencoder+esm2,mlp,fine_tuned,False,False,3,0.0001,0.0,0.0001,0.0,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.0001,0.0,0.3,0.0,0.20000000000000004,0.0,0.10000000000000002,0.0,0.5234340279225967,0.01778073184699007,0.7303651825912957,0.010505252626313162,0.7919063386517763,0.030949482167378976,0.6293333333333334,0.0673374586195034,0.6988248818561512,0.03182910266447735,0.7919063386517763,0.030949482167378976,0.6293333333333334,0.0673374586195034,0.6988248818561512,0.03182910266447735,0.7268786605918405,0.014398335126222347,0.7304157490824158,0.010476834060112194,0.8344684684684686,0.0031843187075694633,0.8220552077345785,0.003704910479125776,1999.0,0.0
