epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5277706134383796,0.7203815743141586,0.6786529917369098,0.6268072866730585,0.6517006260217713,0.6786529917369098,0.6268072866730585,0.6517006260217713,0.7090691156526675,0.707107458956121,0.7986087199149586,0.734621662753501,62478,0.4833698454300906,0.7512244309997119,0.6967047747141897,0.7152226441146013,0.7058422755918924,0.6967047747141897,0.7152226441146013,0.7058422755918924,0.7451587516733953,0.7461156483861017,0.8396566841875979,0.7914888521111183,6942
2,0.46587791099026765,0.7662697269438843,0.7360299563821908,0.6859827420901247,0.7101256525795502,0.7360299563821908,0.6859827420901247,0.7101256525795502,0.7571599313729754,0.7548805010618191,0.8501238640236182,0.8049427416977558,62478,0.4774171755692348,0.7587150677038318,0.6962106615285806,0.7483603727994477,0.7213442022957911,0.6962106615285806,0.7483603727994477,0.7213442022957911,0.7542958786151888,0.7572456993787102,0.8496709225220412,0.8113352143273932,6942
3,0.44141393376166044,0.7804987355549153,0.7550026818500639,0.7017833173537872,0.7274208936237876,0.7550026818500639,0.7017833173537872,0.7274208936237876,0.7718477384897245,0.769332446524049,0.8667977176451458,0.8298838792337131,62478,0.468899832485183,0.7679343128781331,0.7215713301171606,0.722816706938212,0.7221934816347646,0.7215713301171606,0.722816706938212,0.7221934816347646,0.761467798331297,0.76153196286342,0.8550517072987571,0.8149523735726846,6942
4,0.42149903458560445,0.795576042767054,0.7745263939906724,0.719693192713327,0.74610368956743,0.7745263939906724,0.719693192713327,0.74610368956743,0.787508255864463,0.7848115717707778,0.8802224564583814,0.8481464587571923,62478,0.4774003080300315,0.7677902621722846,0.7104487389452997,0.7487055574732482,0.7290756302521009,0.7104487389452997,0.7487055574732482,0.7290756302521009,0.7629497132858689,0.7650820741630765,0.856147892645433,0.8155749685409999,6942
5,0.3995923885258804,0.8094369217964723,0.7918675071066618,0.7371428571428571,0.7635258600143005,0.7918675071066618,0.7371428571428571,0.7635258600143005,0.80197255900136,0.7991815431224272,0.8935719104203927,0.866457613649401,62478,0.4798879642216626,0.7703831748775569,0.7339317773788151,0.7055574732481877,0.7194649771207321,0.7339317773788151,0.7055574732481877,0.7194649771207321,0.7625610669558793,0.7611841754374438,0.8539694317423975,0.8171360238275152,6942
6,0.37392634523331214,0.8260827811389609,0.8097934574489755,0.7623394055608821,0.7853502429773617,0.8097934574489755,0.7623394055608821,0.7853502429773617,0.8195860908970269,0.8170403727801663,0.9084111381356814,0.8855171064049021,62478,0.5074286769889885,0.7626044367617402,0.6989487097801848,0.7573351743182603,0.7269715043074884,0.6989487097801848,0.7573351743182603,0.7269715043074884,0.7584908489937034,0.7618567095324305,0.8527233108031709,0.8126101592565783,6942
