epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6758508824913652,0.5839175389737188,0.5694200351493849,0.012425695110258868,0.024320672571685933,0.5694200351493849,0.012425695110258868,0.024320672571685933,0.37994860221472243,0.5028477402837507,0.5472015178755958,0.46077049822804383,62478,0.6641613613868852,0.5991068856237396,0.6619318181818182,0.0804280289955126,0.14342874730686364,0.6619318181818182,0.0804280289955126,0.14342874730686364,0.4408728127695578,0.5255044965743941,0.6266212905981338,0.5343787254071238,6942
2,0.6641281444046667,0.6025160856621531,0.5721763405839246,0.18864813039309683,0.28374480849100137,0.5721763405839246,0.18864813039309683,0.28374480849100137,0.5043397295744626,0.5438062507307077,0.6035938979563731,0.5098803777632894,62478,0.6590564546135859,0.6166810717372515,0.5744010088272383,0.3144632378322402,0.40642426946241356,0.5744010088272383,0.3144632378322402,0.40642426946241356,0.5616846376564275,0.5737952777541918,0.63429390533577,0.5498959563598187,6942
3,0.6605646921820637,0.6064534716220109,0.5630672660955127,0.2545733461169703,0.35062328332981196,0.5630672660955127,0.2545733461169703,0.35062328332981196,0.5341505706136039,0.5565370095692123,0.61359949973042,0.5192761992362704,62478,0.6535636062616575,0.6207144915010083,0.5867279894875165,0.30824991370383154,0.40416383797239197,0.5867279894875165,0.30824991370383154,0.40416383797239197,0.5629905296570887,0.57637464782843,0.6372955186154382,0.5513483196270397,6942
4,0.6590912951359642,0.6093504913729633,0.5638102524866105,0.282607861936721,0.3764976369906757,0.5638102524866105,0.282607861936721,0.3764976369906757,0.546035116289327,0.5629999450331353,0.6178540066906816,0.5243702939816431,62478,0.6558995501550671,0.6195620858542207,0.5620756547041708,0.4000690369347601,0.4674329501915709,0.5620756547041708,0.4000690369347601,0.4674329501915709,0.5857612930229563,0.588415235401867,0.6392646926427024,0.5529823872013053,6942
5,0.6585653455554533,0.6090303786933,0.5610822831727206,0.29027804410354746,0.3826108934664476,0.5610822831727206,0.29027804410354746,0.3826108934664476,0.5482751508003971,0.5638133071381677,0.6188695351854964,0.5234090206486646,62478,0.6507274466747854,0.6181215787957361,0.5949074074074074,0.2661373835001726,0.3677557834486048,0.5949074074074074,0.2661373835001726,0.3677557834486048,0.5471015012589222,0.5681737597352532,0.6413258590255552,0.5556602582357478,6942
6,0.6577554858197567,0.6115112519606901,0.5646839348496807,0.3018216682646213,0.3933819854043787,0.5646839348496807,0.3018216682646213,0.3933819854043787,0.553820395602924,0.5675797899875973,0.6208615696519064,0.5258771970394636,62478,0.6568414771532813,0.6097666378565255,0.5334996436208126,0.5167414566793235,0.524986849026828,0.5334996436208126,0.5167414566793235,0.524986849026828,0.5969268678577484,0.5965660311826778,0.6428941238816166,0.5563158008947552,6942
7,0.6574234064377324,0.6105669195556837,0.5608258928571429,0.30834132310642376,0.3979114597510579,0.5608258928571429,0.30834132310642376,0.3979114597510579,0.5550619455003442,0.5676942722446384,0.6222186686172047,0.5261074910526453,62478,0.6551828838603636,0.6097666378565255,0.6556291390728477,0.13669313082499138,0.2262210796915167,0.6556291390728477,0.13669313082499138,0.2262210796915167,0.4826569137261398,0.5426358113951903,0.6445183265754224,0.5575412785829132,6942
8,0.6563759634274902,0.6129677646531579,0.5646151746724891,0.3173537871524449,0.4063244212025239,0.5646151746724891,0.3173537871524449,0.4063244212025239,0.5596121957600628,0.5710330180714563,0.6253670305058724,0.5296426598195934,62478,0.6486702998067075,0.6230193027945837,0.5760869565217391,0.3658957542285122,0.4475406375343044,0.5760869565217391,0.3658957542285122,0.4475406375343044,0.580717951870902,0.5865325495493612,0.6462666506803636,0.5586185929778862,6942
9,0.6562775839092125,0.6117993533723871,0.5599446968200672,0.3261744966442953,0.41222373012795654,0.5599446968200672,0.3261744966442953,0.41222373012795654,0.5612115161656368,0.5712816279062478,0.6250128152861296,0.5291079838743116,62478,0.6486952640556252,0.6210025929127053,0.5663010967098704,0.392129789437349,0.46338976137058946,0.5663010967098704,0.392129789437349,0.46338976137058946,0.5852189871322383,0.5885247216655225,0.6476441892704315,0.5586725021257684,6942
10,0.6559664008196797,0.6112871730849259,0.5593130429016644,0.32348993288590605,0.40990378073670913,0.5593130429016644,0.32348993288590605,0.40990378073670913,0.5600473557621494,0.5704612810324099,0.6259594105392419,0.5281380025986313,62478,0.6651396105214589,0.5956496686833765,0.5117862755369303,0.6744908526061443,0.5819806403574088,0.5117862755369303,0.6744908526061443,0.5819806403574088,0.5952168510756217,0.606837515301836,0.6488816059236933,0.5520239701220923,6942
