representation,head_type,num_seeds,learning_rate_mean,learning_rate_std,weight_decay_mean,weight_decay_std,dropout_mean,dropout_std,loss_mean,loss_std,accuracy_mean,accuracy_std,positive_precision_mean,positive_precision_std,positive_recall_mean,positive_recall_std,positive_f1_mean,positive_f1_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,macro_f1_mean,macro_f1_std,balanced_accuracy_mean,balanced_accuracy_std,auroc_mean,auroc_std,auprc_mean,auprc_std,num_samples_mean,num_samples_std
esm2,linear,3,0.001,0.0,0.0,0.0,,,0.6650459354910151,0.0018022052932553324,0.6133066533266633,0.0020010005002500664,0.6814113426652684,0.0011765484845945202,0.4263333333333333,0.007767453465154028,0.5244752859573439,0.00578335230395526,0.6814113426652684,0.0011765484845945202,0.4263333333333333,0.007767453465154028,0.5244752859573439,0.00578335230395526,0.5993178276179432,0.0029354731797774,0.6134002335669003,0.0019982485041919245,0.6805138471805138,0.0020129446524270725,0.6558334854890048,0.0013901753072579114,1999.0,0.0
esm2,mlp,3,0.0003,0.0,0.0,0.0,0.3,0.0,0.663252407130508,0.006389966602602719,0.6461564115391029,0.002567084261854326,0.7081279062467724,0.01208217574207288,0.49866666666666665,0.022030282189144434,0.5848791832383786,0.011257415475002032,0.7081279062467724,0.01208217574207288,0.49866666666666665,0.022030282189144434,0.5848791832383786,0.011257415475002032,0.6381912297032245,0.003766743284050952,0.6462302302302302,0.002564944307321352,0.7166573239906574,0.002514749677651818,0.6916939808666593,0.003644230603579506,1999.0,0.0
random_autoencoder,linear,3,0.001,0.0,0.0,0.0,,,0.6822100663773513,0.004212516722123917,0.5566116391529098,0.005010831816347061,0.6475791770312093,0.03104910558234005,0.25333333333333335,0.024906491790963492,0.36316947478857825,0.020307723935923495,0.6475791770312093,0.03104910558234005,0.25333333333333335,0.024906491790963492,0.36316947478857825,0.020307723935923495,0.511381545631903,0.0053424903831460705,0.5567634300967634,0.005023180719431563,0.6332399065732399,0.007310589327903732,0.6108406688467868,0.008967234474946751,1999.0,0.0
random_autoencoder,mlp,3,0.001,0.0,0.0,0.0,0.10000000000000002,0.0,0.6660326220292697,0.007669771899493989,0.5876271469067867,0.012277378778856098,0.6680458097172424,0.01871926256761468,0.3486666666666667,0.01965536398374075,0.45813123612632983,0.021229748278735524,0.6680458097172424,0.01871926256761468,0.3486666666666667,0.01965536398374075,0.45813123612632983,0.021229748278735524,0.5626379998618111,0.014580846853857713,0.5877467467467468,0.012273809735140162,0.6722624290957624,0.012471633245622863,0.649321545603459,0.013248870278125118,1999.0,0.0
trained_autoencoder,linear,3,0.001,0.0,0.0001,0.0,,,0.6505716387800561,0.003879915992760552,0.6039686509921628,0.00525461105772508,0.655107898099065,0.01354265769862616,0.4406666666666667,0.007505553499465146,0.5267882257964986,0.0020665790058416486,0.655107898099065,0.01354265769862616,0.4406666666666667,0.007505553499465146,0.5267882257964986,0.0020665790058416486,0.5931151142076628,0.00379528452036133,0.6040503837170504,0.0052605449409878074,0.689156823490157,0.007104777377133653,0.659783202643789,0.006537449699356141,1999.0,0.0
trained_autoencoder,mlp,3,0.001,0.0,0.0,0.0,0.10000000000000002,0.0,0.5734633265713245,0.003010291058200807,0.6790061697515424,0.007009454579617686,0.7344890885315856,0.01964951529970617,0.5623333333333334,0.02145538005567208,0.6366118472214233,0.009809330366235013,0.7344890885315856,0.01964951529970617,0.5623333333333334,0.02145538005567208,0.6366118472214233,0.009809330366235013,0.6744864537451276,0.006611257656442331,0.6790645645645647,0.007013530621873428,0.7672452452452453,0.007245197878021782,0.7419102655808927,0.011032146863493538,1999.0,0.0
trained_autoencoder+esm2,linear,3,0.001,0.0,0.0001,0.0,,,0.6464125618390765,0.00867907959295142,0.6384859096214773,0.008509155125678255,0.710929416112343,0.012306434058973298,0.4673333333333334,0.009504384952922164,0.5639495178782764,0.010779475121611882,0.710929416112343,0.012306434058973298,0.4673333333333334,0.009504384952922164,0.5639495178782764,0.010779475121611882,0.6276047141074889,0.008892930630900745,0.6385715715715716,0.008508666856561063,0.7292846179512846,0.008209053786698868,0.7015622721381588,0.006661556483422442,1999.0,0.0
trained_autoencoder+esm2,mlp,3,0.0003,0.0,0.0001,0.0,0.10000000000000002,0.0,0.5711360663270004,0.01732334293929758,0.6918459229614807,0.011141099275297682,0.7416629766016943,0.015809221958363925,0.5913333333333334,0.0596182298742032,0.656418953338649,0.030715712199205453,0.7416629766016943,0.015809221958363925,0.5913333333333334,0.0596182298742032,0.656418953338649,0.030715712199205453,0.6881333993542097,0.014234433517532888,0.6918962295628962,0.011116966262166298,0.7933937270603937,0.0034965519957775378,0.7621844662724778,0.006909134369198834,1999.0,0.0
