epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6755413684005747,0.5834213643202407,0.544280442804428,0.011313518696069032,0.022166284705263554,0.544280442804428,0.011313518696069032,0.022166284705263554,0.37875009035901785,0.502264181813216,0.5518244366245351,0.462794622590581,62478,0.6672298207436883,0.5972342264477096,0.690566037735849,0.06316879530548844,0.1157495256166983,0.690566037735849,0.06316879530548844,0.1157495256166983,0.4274886408161835,0.5214484273189989,0.6288103758502146,0.5398911998762155,6942
2,0.6667519846701004,0.597970485610935,0.5833188229148528,0.12847555129434324,0.21057263184361052,0.5833188229148528,0.12847555129434324,0.21057263184361052,0.4704433946651753,0.5313696054414193,0.5937620567921228,0.5045973575268199,62478,0.6630694842482808,0.61307980409104,0.5462516440157825,0.4301001035554021,0.481266898416377,0.5462516440157825,0.4301001035554021,0.481266898416377,0.586372020308579,0.5871143286627444,0.6358930192053244,0.5476573086569941,6942
3,0.6633486156865986,0.6032523448253785,0.5618215006244596,0.22427612655800575,0.32057888389430983,0.5618215006244596,0.22427612655800575,0.32057888389430983,0.5201999220990674,0.5494921275044787,0.6041807507515013,0.5114049345511001,62478,0.6560745180700671,0.6058772687986171,0.645045045045045,0.123576113220573,0.2074159907300116,0.645045045045045,0.123576113220573,0.2074159907300116,0.4725730260398524,0.5374370059304349,0.6388718477364377,0.5519452346054315,6942
4,0.6612419451186308,0.6041326546944524,0.5583681280445373,0.2461744966442953,0.3416997152058769,0.5583681280445373,0.2461744966442953,0.3416997152058769,0.5293324347042716,0.5533539845801484,0.6104609049294742,0.5176917971084549,62478,0.6544270259404656,0.6071737251512532,0.6591760299625468,0.1215050051777701,0.20518799183911396,0.6591760299625468,0.1215050051777701,0.20518799183911396,0.47215297420330327,0.5382555928237429,0.64272805975919,0.5541740880213685,6942
5,0.6601726947762931,0.6085662153077883,0.5672509761568497,0.2618600191754554,0.3583123425692695,0.5672509761568497,0.2618600191754554,0.3583123425692695,0.5383519706490123,0.5593837084586999,0.6142847945718127,0.5206864037483235,62478,0.6563515193144343,0.6076058772687987,0.6641366223908919,0.12081463583016915,0.2044392523364486,0.6641366223908919,0.12081463583016915,0.2044392523364486,0.47200930112042316,0.5385284551215123,0.6443647215289847,0.5559652195966936,6942
6,0.6593585903099097,0.6081660744582092,0.5618404717566728,0.27769894534995204,0.3716859584734235,0.5618404717566728,0.27769894534995204,0.3716859584734235,0.5434999978312485,0.5612871838526262,0.6169038100149207,0.5213921902557954,62478,0.6552850533136199,0.6076058772687987,0.6569872958257713,0.12495685191577494,0.2099767981438515,0.6569872958257713,0.12495685191577494,0.2099767981438515,0.4744786252122094,0.5391162504325475,0.6460289468710012,0.5564433242178639,6942
7,0.6589291393938128,0.6084221646019399,0.5627240143369175,0.27697027804410357,0.3712251664139402,0.5627240143369175,0.27697027804410357,0.3712251664139402,0.543451903578395,0.561403579809899,0.6168415086162997,0.5234713739180823,62478,0.6515822132222421,0.6240276577355229,0.5760466348701643,0.3752157404211253,0.4544314381270903,0.5760466348701643,0.3752157404211253,0.4544314381270903,0.5838091256569518,0.5887203547593883,0.6468007695612826,0.5572960054471867,6942
8,0.6587165547488018,0.6094945420788117,0.5631257998946021,0.28686481303930966,0.3801006148686417,0.5631257998946021,0.28686481303930966,0.3801006148686417,0.5475352954013294,0.5637274371489986,0.6175839726841811,0.523831147675172,62478,0.6507125412720626,0.6135119562085855,0.6357868020304569,0.1729375215740421,0.2719131614654003,0.6357868020304569,0.1729375215740421,0.2719131614654003,0.5044240775461132,0.5509928646189123,0.6491197364137402,0.5597215062391012,6942
9,0.658104401147031,0.6094945420788117,0.5609507886893945,0.29595397890699904,0.387477405101426,0.5609507886893945,0.29595397890699904,0.387477405101426,0.5504301174278334,0.5650167938652239,0.6200682300240287,0.5245546073055586,62478,0.6517443077531956,0.6238836070296745,0.5655362053162236,0.42595788746979635,0.48592242567434535,0.5655362053162236,0.42595788746979635,0.48592242567434535,0.5946931833084957,0.5957972379252566,0.649929192340399,0.5580167296029677,6942
10,0.6570318954244856,0.6095265533467781,0.5586202080860275,0.3068072866730585,0.3960788196851173,0.5586202080860275,0.3068072866730585,0.3960788196851173,0.5537868081396259,0.5665838757349579,0.621977667228916,0.5262820261981407,62478,0.6524273419510697,0.6078939786804956,0.6527050610820244,0.12909906800138074,0.21556195965417868,0.6527050610820244,0.12909906800138074,0.21556195965417868,0.4770915233262251,0.5399512645322108,0.6497808354663812,0.5582662740728703,6942
