epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5763711400732897,0.6636736131118154,0.617328017800853,0.51071907957814,0.558985875291204,0.617328017800853,0.51071907957814,0.558985875291204,0.6435902613724643,0.6419760274411865,0.7317947971847799,0.6454540860915348,62478,0.5334935582395041,0.709161624891962,0.6571224051539012,0.6337590610976873,0.6452293094359515,0.6571224051539012,0.6337590610976873,0.6452293094359515,0.6993997151354052,0.6984617307960624,0.7865784603910188,0.726067671793395,6942
2,0.5354095511733503,0.7035756586318384,0.6620062615259253,0.5919846596356664,0.6250404923874312,0.6620062615259253,0.5919846596356664,0.6250404923874312,0.6899751188844149,0.6877457567331973,0.780258053495059,0.7099758773415898,62478,0.5189043858301327,0.7209737827715356,0.6968826907301067,0.586468760787021,0.6369259606373009,0.6968826907301067,0.586468760787021,0.6369259606373009,0.7051748764468526,0.7018870379954882,0.799333268762323,0.7461666342715119,6942
3,0.5220117567147567,0.713307084093601,0.6824623362689436,0.5854650047938639,0.6302534885641152,0.6824623362689436,0.5854650047938639,0.6302534885641152,0.6980732101959012,0.6951718617903886,0.7937089846645609,0.732332036918813,62478,0.5163595982258686,0.7239988475943532,0.6624710168930109,0.6903693476009665,0.676132521974307,0.6624710168930109,0.6903693476009665,0.676132521974307,0.7178353372923744,0.71922670099455,0.8070462901607861,0.759081420506224,6942
4,0.5130013350625476,0.7208297320656871,0.6959818388195232,0.5878811121764141,0.6373804573804573,0.6959818388195232,0.5878811121764141,0.6373804573804573,0.7052182811519754,0.7019701140916683,0.8030171351496665,0.7470384531715952,62478,0.5065153109017589,0.7343704984154422,0.7343124165554072,0.5695547117707974,0.6415241057542769,0.7343124165554072,0.5695547117707974,0.6415241057542769,0.7152700620304565,0.7109825474799598,0.8136162340053411,0.7674361173510112,6942
5,0.5049484317378796,0.731185377252793,0.7026377849593851,0.6170278044103548,0.6570559287770813,0.7026377849593851,0.6170278044103548,0.6570559287770813,0.7180098221725186,0.7149913903242884,0.8114105548337405,0.7589314933362504,62478,0.4977438016347877,0.7376836646499568,0.7359649122807017,0.5792198826372109,0.648251883330114,0.7359649122807017,0.5792198826372109,0.648251883330114,0.7195549068654705,0.7151970859415968,0.8192351919401725,0.7759371936173634,6942
6,0.4988599962730857,0.7369634111207145,0.7133058984910837,0.6182166826462129,0.6623659448576242,0.7133058984910837,0.6182166826462129,0.6623659448576242,0.7234642445506757,0.7201184229097888,0.8173841503533115,0.7674048552836031,62478,0.49509993049570206,0.7441659464131374,0.7237524950099801,0.6258198136002762,0.6712328767123288,0.7237524950099801,0.6258198136002762,0.6712328767123288,0.730924148801814,0.7273722059348724,0.8238169744670012,0.7797215154530815,6942
7,0.49362983479401823,0.7400845097474311,0.7163279669217911,0.6245445829338446,0.6672949660923191,0.7163279669217911,0.6245445829338446,0.6672949660923191,0.7270182002116421,0.7236944270052021,0.8221885582586477,0.7740357497320376,62478,0.4974176599927197,0.7447421492365313,0.7205017640141121,0.6344494304452882,0.6747430249632893,0.7205017640141121,0.6344494304452882,0.6747430249632893,0.7323454337713554,0.729091217076785,0.8228781062887185,0.7790971402307084,6942
8,0.49071014819554587,0.7433976759819456,0.7219055194661718,0.6265004793863854,0.6708278580814717,0.7219055194661718,0.6265004793863854,0.6708278580814717,0.7302888175682498,0.726815055779779,0.8251784364805731,0.7779026064913555,62478,0.49257713746900894,0.7450302506482281,0.706788990825688,0.6648256817397308,0.6851654215581644,0.706788990825688,0.6648256817397308,0.6851654215581644,0.7354657899366712,0.7336489348130051,0.8268054033135168,0.7846457471708173,6942
9,0.4882510755106293,0.7469989436281571,0.7288490683783543,0.6270757430488975,0.6741429425467439,0.7288490683783543,0.6270757430488975,0.6741429425467439,0.7336861193301956,0.7299870652722168,0.8270302593511556,0.7820851794929344,62478,0.4898625055107456,0.7454624027657736,0.7737403100775194,0.5512599240593717,0.6438218101189276,0.7737403100775194,0.5512599240593717,0.6438218101189276,0.7228971204578725,0.7179043748850629,0.827355864064654,0.7881045292828278,6942
10,0.48652797249361085,0.7478952591312142,0.7277218987118405,0.6326366251198466,0.6768561639620048,0.7277218987118405,0.6326366251198466,0.6768561639620048,0.7350926930053683,0.731545079584619,0.829037307383214,0.7838264639843024,62478,0.4850815472170792,0.7467588591184097,0.7401940109658371,0.6057991025198481,0.6662870159453302,0.7401940109658371,0.6057991025198481,0.6662870159453302,0.7311240093654228,0.7267561643625199,0.8296122368606883,0.7902762642898855,6942
