dataset,version,representation,encoder_mode,freeze_autoencoder,freeze_esm2,autoencoder_version,head_type,seed,phase,learning_rate,weight_decay,dropout,autoencoder_embedding_dropout,esm_embedding_dropout,status,run_dir,checkpoint_dir,error,selection_epoch,best_val_f1,val_loss_at_selection,val_accuracy_at_selection,encoder_lr_partition,phase_partition
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0_seed_42,,8.0,0.7110285424759332,0.476019291052108,0.7535292422932872,encoder_lr_1e-4,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.1,0.05,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.1_esm_do_0.05_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.1_esm_do_0.05_seed_42,,3.0,0.6879615952732644,0.4799571332911599,0.7565543071161048,encoder_lr_1e-4,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.2,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.2_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.2_esm_do_0.1_seed_42,,3.0,0.6933760683760684,0.4777824028154437,0.7519446845289542,encoder_lr_1e-4,unfrozen
solubility,v5,esm2,frozen,True,True,,linear,42,tuning,0.0001,0.0,,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/linear/esm2/lr_1e-4_wd_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/linear/esm2/lr_1e-4_wd_0_seed_42,,24.0,0.5353455123113582,0.6061419715664291,0.6629213483146067,encoder_lr_1e-5,frozen
solubility,v5,esm2,frozen,True,True,,linear,42,tuning,0.0001,0.0001,,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/linear/esm2/lr_1e-4_wd_1e-4_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/linear/esm2/lr_1e-4_wd_1e-4_seed_42,,29.0,0.5342685370741483,0.605311924529948,0.6652261596081821,encoder_lr_1e-5,frozen
solubility,v5,esm2,frozen,True,True,,mlp,42,tuning,0.0001,0.0,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.1_seed_42,,20.0,0.6397803329328986,0.5654984237446423,0.6976375684240853,encoder_lr_1e-5,frozen
solubility,v5,esm2,frozen,True,True,,mlp,42,tuning,0.0001,0.0,0.3,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.3_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.3_seed_42,,20.0,0.6330483336241494,0.5666961281658833,0.6970613656006914,encoder_lr_1e-5,frozen
solubility,v5,esm2,frozen,True,True,,mlp,42,tuning,0.0001,0.0001,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.1_seed_42,,20.0,0.6378896882494005,0.5687197249858189,0.6954768078363583,encoder_lr_1e-5,frozen
solubility,v5,esm2,frozen,True,True,,mlp,42,tuning,0.0001,0.0001,0.3,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.3_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.3_seed_42,,20.0,0.629874651810585,0.5704278443979963,0.6937481993661769,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder,frozen,True,True,v5,linear,42,tuning,0.0001,0.0,,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_seed_42,,18.0,0.6058760300967395,0.5791205823747749,0.683088447133391,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder,frozen,True,True,v5,linear,42,tuning,0.0001,0.0001,,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_seed_42,,24.0,0.6055934026532808,0.5784015940919248,0.683088447133391,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_seed_42,,15.0,0.6791814645695924,0.5393034053600958,0.7267358110054739,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0,0.3,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.3_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.3_seed_42,,15.0,0.6779135823721811,0.5273827267239191,0.7304811293575338,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0001,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_seed_42,,15.0,0.6786379806877859,0.5354122722038993,0.7267358110054739,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0001,0.3,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.3_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.3_seed_42,,15.0,0.6772413793103448,0.5256702555115441,0.7303370786516854,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder+esm2,frozen,True,True,v5,linear,42,tuning,0.0001,0.0,,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_seed_42,,20.0,0.6677852348993288,0.5432286848083624,0.7147796024200519,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder+esm2,frozen,True,True,v5,linear,42,tuning,0.0001,0.0001,,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_seed_42,,20.0,0.6675607711651299,0.5432831379014798,0.7143474503025065,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder+esm2,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.1_seed_42,,4.0,0.696671839972409,0.5021702172827631,0.7466148084125612,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder+esm2,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0,0.3,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.3_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.3_seed_42,,5.0,0.6941484716157206,0.4964666905611951,0.7477672140593489,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder+esm2,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0001,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.1_seed_42,,4.0,0.6979220333161601,0.5016640947878928,0.7466148084125612,encoder_lr_1e-5,frozen
solubility,v5,trained_autoencoder+esm2,frozen,True,True,v5,mlp,42,tuning,0.0001,0.0001,0.3,0.0,0.0,complete,Code/results/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.3_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/frozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_do_0.3_seed_42,,4.0,0.6931995154871085,0.4978988760831685,0.7445980985306828,encoder_lr_1e-5,frozen
solubility,v5,esm2,fine_tuned,True,False,,linear,42,end_to_end_tuning,0.0001,0.0,,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_0_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_0_ae_do_0_esm_do_0_seed_42,,3.0,0.7253044654939107,0.4629774440677734,0.7660616537021031,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,linear,42,end_to_end_tuning,0.0001,0.0,,0.0,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_0_ae_do_0_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_0_ae_do_0_esm_do_0.1_seed_42,,3.0,0.7259762308998302,0.4626361982463863,0.7675021607605877,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,linear,42,end_to_end_tuning,0.0001,0.0001,,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0_seed_42,,3.0,0.7232434289640955,0.4593232803903166,0.7679343128781331,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,linear,42,end_to_end_tuning,0.0001,0.0001,,0.0,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/esm2/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0.1_seed_42,,3.0,0.7231833910034602,0.4592762688194699,0.7695188706424662,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0_seed_42,,3.0,0.7252329996548154,0.4574235190114999,0.7706712762892538,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.0,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0.1_seed_42,,3.0,0.7331417948284603,0.4595817803941587,0.7725439354652838,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0_seed_42,,3.0,0.730191256830601,0.4577402062853624,0.7723998847594353,encoder_lr_1e-5,unfrozen
solubility,v5,esm2,fine_tuned,True,False,,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.0,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/esm2/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0.1_seed_42,,3.0,0.7288510638297873,0.4608013853237561,0.7705272255834054,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,linear,42,end_to_end_tuning,0.0001,0.0,,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_ae_do_0_esm_do_0_seed_42,,8.0,0.6819531507753217,0.5122725438810638,0.7222702391241717,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,linear,42,end_to_end_tuning,0.0001,0.0,,0.1,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_ae_do_0.1_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_ae_do_0.1_esm_do_0_seed_42,,3.0,0.6754067287948191,0.5290064613367838,0.7039757994814174,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,linear,42,end_to_end_tuning,0.0001,0.0,,0.2,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_ae_do_0.2_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_0_ae_do_0.2_esm_do_0_seed_42,,3.0,0.6792511700468019,0.5301760513581243,0.703831748775569,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,linear,42,end_to_end_tuning,0.0001,0.0001,,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0_seed_42,,8.0,0.6875943253848475,0.5244546474245501,0.7018150388936906,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,linear,42,end_to_end_tuning,0.0001,0.0001,,0.1,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_ae_do_0.1_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_ae_do_0.1_esm_do_0_seed_42,,8.0,0.6859387274155538,0.5198299336144918,0.7120426390089312,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,linear,42,end_to_end_tuning,0.0001,0.0001,,0.2,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_ae_do_0.2_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder/lr_1e-4_wd_1e-4_ae_do_0.2_esm_do_0_seed_42,,8.0,0.6824324324324325,0.516370179810465,0.7156439066551427,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0_seed_42,,8.0,0.6941176470588235,0.4946877359485324,0.7453183520599251,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.1,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_ae_do_0.1_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_ae_do_0.1_esm_do_0_seed_42,,8.0,0.6869333333333333,0.4939388653810276,0.7463267070008643,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.2,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_ae_do_0.2_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_0_do_0.1_ae_do_0.2_esm_do_0_seed_42,,8.0,0.6856733010579165,0.4932671361287572,0.747479112647652,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_ae_do_0_esm_do_0_seed_42,,8.0,0.6933701657458563,0.4932440558743044,0.7441659464131374,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.1,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.1_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.1_esm_do_0_seed_42,,8.0,0.6931370871127845,0.4953791017715747,0.7417170844137136,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder,fine_tuned,False,True,v5,mlp,42,end_to_end_tuning,0.0001,0.0001,0.1,0.2,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.2_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder/lr_1e-4_wd_1e-4_do_0.1_ae_do_0.2_esm_do_0_seed_42,,8.0,0.6851654215581644,0.4925771374690089,0.7450302506482281,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,linear,42,end_to_end_tuning,0.0001,0.0,,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_ae_do_0_esm_do_0_seed_42,,3.0,0.7210195530726257,0.4607203096125594,0.769806972054163,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,linear,42,end_to_end_tuning,0.0001,0.0,,0.1,0.05,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_ae_do_0.1_esm_do_0.05_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_ae_do_0.1_esm_do_0.05_seed_42,,3.0,0.7192888888888889,0.457545242411573,0.7725439354652838,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,linear,42,end_to_end_tuning,0.0001,0.0,,0.2,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_ae_do_0.2_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_0_ae_do_0.2_esm_do_0.1_seed_42,,3.0,0.719061788902503,0.459831276438965,0.7687986171132238,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,linear,42,end_to_end_tuning,0.0001,0.0001,,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_ae_do_0_esm_do_0_seed_42,,3.0,0.718843645337564,0.4584970605610358,0.7702391241717085,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,linear,42,end_to_end_tuning,0.0001,0.0001,,0.1,0.05,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_ae_do_0.1_esm_do_0.05_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_ae_do_0.1_esm_do_0.05_seed_42,,3.0,0.7206405693950177,0.4573207940381461,0.7738403918179199,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,linear,42,end_to_end_tuning,0.0001,0.0001,,0.2,0.1,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_ae_do_0.2_esm_do_0.1_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/linear/trained_autoencoder+esm2/lr_1e-4_wd_1e-4_ae_do_0.2_esm_do_0.1_seed_42,,3.0,0.7227337110481586,0.4573906324363792,0.7744165946413137,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.0,0.0,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.1_ae_do_0_esm_do_0_seed_42,,4.0,0.7228365806564858,0.5184284095778241,0.7725439354652838,encoder_lr_1e-5,unfrozen
solubility,v5,trained_autoencoder+esm2,fine_tuned,False,False,v5,mlp,42,end_to_end_tuning,0.0001,0.0,0.1,0.1,0.05,complete,Code/results/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.1_ae_do_0.1_esm_do_0.05_seed_42,/home/ubuntu/protein-sequence-augmentation/checkpoints/classifier/solubility/v5/unfrozen/tuning/mlp/trained_autoencoder+esm2/lr_1e-4_wd_0_do_0.1_ae_do_0.1_esm_do_0.05_seed_42,,4.0,0.7262028383523711,0.5174668776185325,0.7721117833477384,encoder_lr_1e-5,unfrozen
