epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5464180308497018,0.6971253881366241,0.6557626970990504,0.577372962607862,0.6140762343727694,0.6557626970990504,0.577372962607862,0.6140762343727694,0.6824184367206496,0.680137735321457,0.773164639929242,0.7016394598928566,62478,0.5166490794138275,0.7304811293575338,0.7007042253521126,0.6182257507766655,0.6568861177333578,0.7007042253521126,0.6182257507766655,0.6568861177333578,0.7174835048398731,0.7145516887381473,0.8072228506280527,0.7579896364017886,6942
2,0.5189554623885262,0.7183328531643138,0.6873867102878112,0.5962799616490891,0.6386002382223682,0.6873867102878112,0.5962799616490891,0.6386002382223682,0.7039215557375511,0.7010188644330384,0.7987535859163041,0.745278416230304,62478,0.5027531323430174,0.7270239124171708,0.6827133479212254,0.6461857093545047,0.6639475084234794,0.6827133479212254,0.6461857093545047,0.6639475084234794,0.7170556220104056,0.7155526816241002,0.8095641328803121,0.7672575418763998,6942
3,0.5082462896969182,0.7257114504305515,0.6922977624784854,0.6170278044103548,0.6524992395822772,0.6922977624784854,0.6170278044103548,0.6524992395822772,0.7129711068153715,0.7102939752760782,0.8086385629454486,0.7589475659931855,62478,0.4975946378601418,0.7376836646499568,0.6906449326718639,0.6727649292371418,0.6815876901556216,0.6906449326718639,0.6727649292371418,0.6815876901556216,0.7292812914954471,0.7284714633824769,0.8168141630679707,0.7793477649784006,6942
4,0.495391471746419,0.7368353660488492,0.7070455229334136,0.6307957813998083,0.6667477400786412,0.7070455229334136,0.6307957813998083,0.6667477400786412,0.7246563689152496,0.7217929680286957,0.8204431635640326,0.7749464348237509,62478,0.49247743812255784,0.7417170844137136,0.729235880398671,0.6061442871936487,0.6620169651272384,0.729235880398671,0.6061442871936487,0.6620169651272384,0.7265091236639806,0.7224788185041173,0.8236751458074569,0.7844403406722719,6942
5,0.4841836017486041,0.7467588591184097,0.7181953607150457,0.6471332694151486,0.6808150090780715,0.7181953607150457,0.6471332694151486,0.6808150090780715,0.7354675952720631,0.7326263275900291,0.8313728102176947,0.7883204133549836,62478,0.5079015484978575,0.7365312590031691,0.8111888111888111,0.4804970659302727,0.6035118144374594,0.8111888111888111,0.4804970659302727,0.6035118144374594,0.7031149839094858,0.7001990892074108,0.8258414889790513,0.7912958007301579,6942
