epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6819993293870369,0.5653670091872339,0.45356835769561477,0.20230105465004794,0.2798037395570879,0.45356835769561477,0.20230105465004794,0.2798037395570879,0.48428760747782534,0.5138637652449756,0.5320566617509029,0.4432238325282738,62478,0.674801718549885,0.5809564966868338,0.4879518072289157,0.08387987573351743,0.14315169366715758,0.4879518072289157,0.08387987573351743,0.14315169366715758,0.43290676493825986,0.510419542316697,0.559370526519698,0.46594589734146374,6942
2,0.6690299628852382,0.5895835334037581,0.5510733663599906,0.08958772770853307,0.1541202084845286,0.5510733663599906,0.08958772770853307,0.1541202084845286,0.44159170754735083,0.5186559081912717,0.5903170845364304,0.4935363188758357,62478,0.6668387092832391,0.5874387784500144,0.5356371490280778,0.08560579910251985,0.14761904761904762,0.5356371490280778,0.08560579910251985,0.14761904761904762,0.43773958842373895,0.5162268797737568,0.6028848307763071,0.49964379808296194,6942
3,0.6621677011071142,0.5945132686705721,0.5764075067024129,0.10719079578139981,0.18076574828612083,0.5764075067024129,0.10719079578139981,0.18076574828612083,0.45567341353390606,0.5253834373379982,0.6225709790915477,0.5196248913113625,62478,0.6606939610848335,0.592336502448862,0.5601436265709157,0.10769761822575077,0.1806601042269832,0.5601436265709157,0.10769761822575077,0.1806601042269832,0.45466370503774856,0.5235645075059533,0.6286618056358545,0.5206738366376054,6942
4,0.6566280574555731,0.599250936329588,0.587304259976427,0.1337679769894535,0.21790466670831513,0.587304259976427,0.1337679769894535,0.21790466670831513,0.47425542560523887,0.5332191806492195,0.641627571758557,0.5357128906216715,62478,0.6555639699088569,0.5978104292711034,0.5777777777777777,0.13462202278218846,0.21836506159014557,0.5777777777777777,0.13462202278218846,0.21836506159014557,0.4738062701278889,0.5320823340116134,0.6442302317772146,0.5345675741937526,6942
5,0.6520346935669482,0.603396395531227,0.5929965556831228,0.1584659635666347,0.2500983566867415,0.5929965556831228,0.1584659635666347,0.2500983566867415,0.4902532300009165,0.5402801482256435,0.6534242652606598,0.5463055644635342,62478,0.6512196726326432,0.6012676462114664,0.5778045838359469,0.1653434587504315,0.2571121846484165,0.5778045838359469,0.1653434587504315,0.2571121846484165,0.49230879955004014,0.539408441365327,0.6543685915227935,0.5444973059235451,6942
6,0.6481511211451741,0.6077819392426134,0.5974670970946113,0.18454458293384468,0.2819889243751648,0.5974670970946113,0.18454458293384468,0.2819889243751648,0.5060951481069677,0.5477429944309637,0.6616051188347004,0.5543553154991754,62478,0.6475370785442013,0.6044367617401325,0.5774358974358974,0.19433897134967207,0.29080578512396693,0.5774358974358974,0.19433897134967207,0.29080578512396693,0.5082674550869535,0.5462424152174813,0.6613377378158131,0.5516793445932484,6942
7,0.6448609893249257,0.6113191843528922,0.595458906299968,0.21422818791946308,0.31509476534296027,0.595458906299968,0.21422818791946308,0.31509476534296027,0.5218825782022064,0.554989269082661,0.6667868675495305,0.5593550647483558,62478,0.6443833514889185,0.6089023336214348,0.5868320610687023,0.2122885743872972,0.311787072243346,0.5868320610687023,0.2122885743872972,0.311787072243346,0.5193103788623914,0.5526214194557005,0.6664564979841471,0.5573033947940751,6942
8,0.6420475432748293,0.6143282435417267,0.5977477032500247,0.2320613614573346,0.3343278634178684,0.5977477032500247,0.2320613614573346,0.3343278634178684,0.5314240547400976,0.5601012243651808,0.6712138577391698,0.5641227102834683,62478,0.6416897247758732,0.6142322097378277,0.5954664341761116,0.23576113220573006,0.337784371909001,0.5954664341761116,0.23576113220573006,0.337784371909001,0.5328149501821429,0.5605258071411839,0.6701678945825634,0.5615049123932204,6942
9,0.6396232428938888,0.617817471750056,0.6000182099608485,0.2527325023969319,0.3556586971773976,0.6000182099608485,0.2527325023969319,0.3556586971773976,0.5420014571690988,0.5660278175528872,0.6741246321374849,0.5671464312356032,62478,0.6393197662237569,0.6162489196197062,0.5941794664510913,0.2537107352433552,0.3555878084179971,0.5941794664510913,0.2537107352433552,0.3555878084179971,0.5411785195936138,0.5648034516760657,0.6732847969831968,0.5652427057984555,6942
10,0.6375090751037688,0.620186305579564,0.5999829453398141,0.26983700862895493,0.3722554362203058,0.5999829453398141,0.26983700862895493,0.3722554362203058,0.5499893882572489,0.5704870014163647,0.676772970440706,0.5702012687368007,62478,0.637262733430486,0.6181215787957361,0.5934650455927052,0.26958923023817744,0.370757180156658,0.5934650455927052,0.26958923023817744,0.370757180156658,0.548319340776292,0.5686635891611159,0.6757205463390157,0.5681998830187578,6942
11,0.6356567901553599,0.6221389929255098,0.6002600991628059,0.2832214765100671,0.38485590703006933,0.6002600991628059,0.2832214765100671,0.38485590703006933,0.5560884677334273,0.5740613604565005,0.6786426697893395,0.5721090688189303,62478,0.6354200030671386,0.6195620858542207,0.5920863309352518,0.28408698653779774,0.3839514812223,0.5920863309352518,0.28408698653779774,0.3839514812223,0.5543806588147553,0.5719569666928791,0.6779672334835106,0.5709871410381755,6942
12,0.6340184021176974,0.624139697173405,0.6010132501948559,0.29572387344199424,0.3964014908109498,0.6010132501948559,0.29572387344199424,0.3964014908109498,0.5617525925658797,0.5775517974467614,0.6806662094610484,0.5746064350895235,62478,0.6338188985828981,0.6212906943244022,0.5912806539509536,0.29962029685881947,0.397709049255441,0.5912806539509536,0.29962029685881947,0.397709049255441,0.5607622880482479,0.575644511841029,0.6796495927546208,0.5729430041628998,6942
13,0.6325559737114592,0.6255481929639233,0.6003895714713815,0.30734419942473634,0.4065646957359917,0.6003895714713815,0.30734419942473634,0.4065646957359917,0.5665222669635496,0.5804089071183511,0.6820660814438265,0.5759947469479738,62478,0.632379966333736,0.6231633535004322,0.5904700579523503,0.31653434587504314,0.41213483146067414,0.5904700579523503,0.31653434587504314,0.41213483146067414,0.5674199703201187,0.5796515981538379,0.6811635838276073,0.5748478707712246,6942
