epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5696044427880924,0.6609366497006947,0.636872446409582,0.43639501438159156,0.5179099722361294,0.636872446409582,0.43639501438159156,0.5179099722361294,0.6282121515462623,0.629083972591999,0.7340687308098284,0.6494013158227272,62478,0.5287000523867782,0.7183808700662633,0.7190697674418605,0.5336555056955471,0.612641172974044,0.7190697674418605,0.5336555056955471,0.612641172974044,0.6957061245655554,0.6921676786821369,0.7934406378364217,0.7346343289992039,6942
2,0.5290895304588209,0.7114504305515541,0.7040210942649967,0.532464046021093,0.6063411651672636,0.7040210942649967,0.532464046021093,0.6063411651672636,0.6892999408453802,0.6860600591614132,0.7859826325251238,0.7303004088754534,62478,0.5109428956404917,0.7284644194756554,0.7113617376775272,0.587849499482223,0.6437346437346437,0.7113617376775272,0.587849499482223,0.6437346437346437,0.7121850223211796,0.7085106582701597,0.8066646669565251,0.7618930060446532,6942
3,0.5128448171052582,0.7261756138160632,0.7138156326005055,0.5740364333652924,0.6363404472408809,0.7138156326005055,0.5740364333652924,0.6363404472408809,0.7083796907115176,0.7045936912314471,0.8026958494802339,0.7544706773787869,62478,0.5012316417450247,0.7428694900605013,0.712375859434683,0.6437694166379013,0.6763372620126926,0.712375859434683,0.6437694166379013,0.6763372620126926,0.7315250654668553,0.7288068344005328,0.81922256219191,0.7777101027500855,6942
4,0.5008052508288154,0.7372195012644451,0.7284599006387509,0.590450623202301,0.6522346960389748,0.7284599006387509,0.590450623202301,0.6522346960389748,0.7205299222998363,0.7163993906605687,0.8161274745591253,0.7715664136657018,62478,0.4999872113950175,0.7408527801786229,0.7289407839866555,0.6033828098032448,0.6602455146364494,0.7289407839866555,0.6033828098032448,0.6602455146364494,0.7253957809531065,0.7213452985975433,0.8219941945826061,0.7828655585205286,6942
5,0.4870542743452235,0.7477352027913826,0.736321143799835,0.6162224352828379,0.6709397248261896,0.736321143799835,0.6162224352828379,0.6709397248261896,0.7332040660752238,0.7290792697250384,0.8290976466201606,0.7878971909254493,62478,0.4925955598892172,0.7457505041774705,0.7713326941514861,0.5554021401449776,0.6457957053983544,0.7713326941514861,0.5554021401449776,0.6457957053983544,0.7237516893467448,0.7187393889847261,0.8220833708456768,0.7852694278990243,6942
6,0.4729593726837199,0.759723422644771,0.7467326821000044,0.642032598274209,0.6904359302181713,0.7467326821000044,0.642032598274209,0.6904359302181713,0.7470515556507926,0.7430282212314374,0.842324026954149,0.8039860131912894,62478,0.5467519532085255,0.7365312590031691,0.729381443298969,0.5861235761132205,0.6499521531100478,0.729381443298969,0.5861235761132205,0.6499521531100478,0.7193634192042906,0.7151878696388105,0.8142172564175976,0.7719345460921123,6942
7,0.45324858262843504,0.7735362847722398,0.757937537849295,0.6719846596356663,0.7123777773260423,0.757937537849295,0.6719846596356663,0.7123777773260423,0.7628121744357599,0.759130532713199,0.8582618265871012,0.8233224590774647,62478,0.5120961275869335,0.7382598674733506,0.7331606217616581,0.5861235761132205,0.6514483023211203,0.7331606217616581,0.5861235761132205,0.6514483023211203,0.7209496153515416,0.7166711823705781,0.8169777097743585,0.7775270648658934,6942
8,0.4290942406584906,0.7887256314222606,0.776015092398062,0.6941131351869607,0.7327827037531884,0.776015092398062,0.6941131351869607,0.7327827037531884,0.7790412367332606,0.7753042394886538,0.8752661124486147,0.845118543881311,62478,0.5483701031100197,0.7280322673581101,0.6673300165837479,0.6945115636865723,0.6806495263870095,0.6673300165837479,0.6945115636865723,0.6806495263870095,0.7219103126164852,0.7232755593463764,0.8132623023775073,0.772999633322562,6942
9,0.39858310362159255,0.8075962738884087,0.7950041981528128,0.7262511984659635,0.7590740555165848,0.7950041981528128,0.7262511984659635,0.7590740555165848,0.7994621553212079,0.7960569510446456,0.8951497428290827,0.8688707237756368,62478,0.6390131838604683,0.7196773264188995,0.6627867168777816,0.6682775284777356,0.6655207975249227,0.6627867168777816,0.6682775284777356,0.6655207975249227,0.7121305946464187,0.7123835108396095,0.7999788793061149,0.7556049480657363,6942
10,0.35876688563608855,0.8321809276865456,0.8178000652315721,0.76928092042186,0.7927988459182262,0.8178000652315721,0.76928092042186,0.7927988459182262,0.8258911717789321,0.823258156554638,0.9177845250972197,0.8964192165698585,62478,0.6428632848340405,0.7100259291270528,0.669218989280245,0.6033828098032448,0.6345979306589218,0.669218989280245,0.6033828098032448,0.6345979306589218,0.697119860851849,0.6948928882143541,0.7926593855030116,0.7475646768408721,6942
