epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6256752276532022,0.644578891769903,0.6252022522814057,0.3704697986577181,0.4652506863170062,0.6252022522814057,0.3704697986577181,0.4652506863170062,0.5995437178438681,0.6056947515388418,0.6811579203288088,0.6089131661328593,62478,0.613821124247466,0.6580236243157591,0.6345856922285126,0.42561270279599583,0.509504132231405,0.6345856922285126,0.42561270279599583,0.509504132231405,0.6235048303793027,0.6250436814350807,0.6973321790198547,0.6388908907268271,6942
2,0.6133206216736179,0.6573513876884663,0.6306624111092446,0.4319463087248322,0.5127236309008968,0.6306624111092446,0.4319463087248322,0.5127236309008968,0.6242495496460989,0.6253762255378686,0.7007430919596171,0.6303110651483412,62478,0.607841080185042,0.661768942667819,0.6294200848656294,0.46082153952364513,0.5320844958150658,0.6294200848656294,0.46082153952364513,0.5320844958150658,0.6336262767818843,0.6332537858310439,0.7064130106887778,0.6469773872338442,6942
3,0.609975907146528,0.6609526553346778,0.6310825294748125,0.4516203259827421,0.526478149100257,0.6310825294748125,0.4516203259827421,0.526478149100257,0.6312100547174164,0.6312575162314886,0.7061177224839155,0.6343388922967079,62478,0.6058371298184693,0.663641601843849,0.6370731707317073,0.4508111839834311,0.5279967657165959,0.6370731707317073,0.4508111839834311,0.5279967657165959,0.6333617038832504,0.6334402026221235,0.70915575679713,0.6487860023365213,6942
4,0.6076629573261124,0.6634975511380006,0.6341567065073042,0.4578331735378715,0.5317594654788419,0.6341567065073042,0.4578331735378715,0.5317594654788419,0.6345716483984596,0.6343227346138935,0.7100963900728948,0.6379845116830213,62478,0.6045838700217289,0.6640737539613945,0.6239578762615182,0.4908526061442872,0.5494590417310664,0.6239578762615182,0.4908526061442872,0.5494590417310664,0.6408296586698511,0.6394930521450731,0.71319595353106,0.6496370870949929,6942
5,0.6062157651923897,0.6647619962226704,0.6349857909693717,0.46274209012464046,0.5353506222685627,0.6349857909693717,0.46274209012464046,0.5353506222685627,0.6365707655090231,0.6361041714530024,0.7123393831738025,0.6401543100836262,62478,0.6033002809913589,0.6678190723134544,0.6428226196230062,0.4590956161546427,0.5356423681031011,0.6428226196230062,0.4590956161546427,0.5356423681031011,0.6385321057828804,0.6382004656792991,0.7142082107870851,0.6523679074317518,6942
6,0.6053411113536215,0.6659784244053907,0.6363969817648292,0.4657718120805369,0.5378772780619588,0.6363969817648292,0.4657718120805369,0.5378772780619588,0.638175577763012,0.6375778270357908,0.7137234056310457,0.641613996662339,62478,0.6065775242568917,0.6640737539613945,0.68190598840953,0.36555056955471177,0.4759550561797753,0.68190598840953,0.36555056955471177,0.4759550561797753,0.6143820224719101,0.6217122439862557,0.7151364546163224,0.6524322834135443,6942
7,0.6043626944010342,0.6657703511636096,0.6363349960619585,0.4647746883988495,0.5371897163120567,0.6363349960619585,0.4647746883988495,0.5371897163120567,0.6378142579255559,0.637257821907306,0.7153229013581293,0.642656513087523,62478,0.602604436500036,0.6692595793719389,0.6529262086513995,0.44287193648602,0.5277663512957631,0.6529262086513995,0.44287193648602,0.5277663512957631,0.6366386622362212,0.637134361320884,0.7153123750625621,0.6530078709697906,6942
8,0.6038350550796926,0.6680431511892186,0.6382052743381172,0.4724065196548418,0.5429301833568406,0.6382052743381172,0.4724065196548418,0.5429301833568406,0.6411559687832205,0.6402908350272671,0.7161229966164695,0.6437746294105607,62478,0.602263258414322,0.6679631230193028,0.6477045908183633,0.4480497065930273,0.5296878188124873,0.6477045908183633,0.4480497065930273,0.5296878188124873,0.636546013380417,0.6367566209108523,0.7175250984245668,0.6534360933047758,6942
9,0.6032587618294948,0.668379269502865,0.6375449409347714,0.47604985618408435,0.545087276320123,0.6375449409347714,0.47604985618408435,0.545087276320123,0.6420894189712841,0.6410961035446148,0.7171854299935085,0.6442366491103011,62478,0.6009644008926066,0.668683376548545,0.6448326055312955,0.45875043148084227,0.536103267446551,0.6448326055312955,0.45875043148084227,0.536103267446551,0.6392145286370107,0.6388931391025967,0.7182146997469356,0.6543543887303307,6942
10,0.603075562558653,0.6679631230193028,0.6364008598628315,0.4768552253116011,0.5451954486659505,0.6364008598628315,0.4768552253116011,0.5451954486659505,0.6418678552834056,0.6408532369175373,0.7169312260226147,0.6445622953049173,62478,0.602979275840945,0.6665226159608182,0.659016393442623,0.4162927166033828,0.510260207319653,0.659016393442623,0.4162927166033828,0.510260207319653,0.6287240754846599,0.6310140962497754,0.716247531118889,0.6527283843377343,6942
