epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5129721025513292,0.7306411856973655,0.6936902966314731,0.6349760306807287,0.6630358608814048,0.6936902966314731,0.6349760306807287,0.6630358608814048,0.7193440405816113,0.717070467336079,0.8102185676909825,0.7483779929851466,62478,0.47659266381399734,0.7598674733506194,0.7617021276595745,0.617880566102865,0.6822946445587955,0.7617021276595745,0.617880566102865,0.6822946445587955,0.7446439067415953,0.7397190222356105,0.842327961281288,0.7992001397849106,6942
2,0.45354971902300006,0.7731201382886776,0.7476689976689976,0.6888590604026845,0.7170602207628894,0.7476689976689976,0.6888590604026845,0.7170602207628894,0.7638495861819711,0.7611671617152285,0.8582610801755326,0.8169214992170235,62478,0.4867968751335996,0.7633246902909824,0.702258064516129,0.7514670348636521,0.7260296815074204,0.702258064516129,0.7514670348636521,0.7260296815074204,0.7588560985196542,0.7616420464800338,0.8522054911244016,0.8123608948943042,6942
3,0.42198081971256624,0.7952239188194244,0.7730131973851909,0.7210738255033557,0.7461407198698361,0.7730131973851909,0.7210738255033557,0.7461407198698361,0.7872713846405164,0.7847052505260371,0.8798581333405534,0.8465967452074297,62478,0.46468745831864877,0.768510515701527,0.7775387263339071,0.6237487055574732,0.6922045585136947,0.7775387263339071,0.6237487055574732,0.6922045585136947,0.7533515000810422,0.7479682959184153,0.8544965103920213,0.8139112334703216,6942
4,0.38356648602705157,0.8180479528794136,0.802401612040959,0.7483029721955896,0.7744086362914748,0.802401612040959,0.7483029721955896,0.7744086362914748,0.8109745021487416,0.8081541781836119,0.902611647723554,0.8773564019649156,62478,0.478430311400277,0.7682224142898301,0.733502538071066,0.6983085950983776,0.715473032714412,0.733502538071066,0.6983085950983776,0.715473032714412,0.7599725110102622,0.7583013927284225,0.8518906861153411,0.8085321821948777,6942
5,0.3416305905824938,0.8428886968212811,0.8304809138582869,0.783470757430489,0.8062911946955046,0.8304809138582869,0.783470757430489,0.8062911946955046,0.8370730629518017,0.8344598794432065,0.9243267282055,0.9055818757821076,62478,0.5177956596811097,0.761307980409104,0.7408702408702409,0.6582671729375216,0.6971303235240358,0.7408702408702409,0.6582671729375216,0.6971303235240358,0.7500866166532576,0.7466861204613442,0.8459313649984448,0.7976565771414704,6942
6,0.29186766679030557,0.8695540830372291,0.8628101849977735,0.8174113135186961,0.8394974201425814,0.8628101849977735,0.8174113135186961,0.8394974201425814,0.8648132844734046,0.8621572953605623,0.9458569282835702,0.932870079969465,62478,0.6226049214730308,0.7512244309997119,0.7002053388090349,0.7062478425957888,0.7032136105860114,0.7002053388090349,0.7062478425957888,0.7032136105860114,0.7445392293475624,0.7448420918788585,0.838924030784158,0.7873692934001907,6942
