epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5752429647449342,0.6755657991613048,0.6269740583577584,0.5496452540747843,0.5857685862590428,0.6269740583577584,0.5496452540747843,0.5857685862590428,0.6595676216396895,0.6577031588616924,0.7442769651516663,0.6680886330804444,62478,0.5366251268001497,0.7049841544223566,0.6645986816595579,0.5916465308940283,0.6260043827611396,0.6645986816595579,0.5916465308940283,0.6260043827611396,0.6912134187830437,0.688901139365432,0.7857664870483211,0.7186377375026611,6942
2,0.5336486058010175,0.7108102051922277,0.6702675115893335,0.6044103547459252,0.6356376542711947,0.6702675115893335,0.6044103547459252,0.6356376542711947,0.6979536323579729,0.6957167011484756,0.7902705662922379,0.722853597389831,62478,0.5199449791048968,0.7201094785364448,0.6659707724425887,0.660683465654125,0.6633165829145728,0.6659707724425887,0.660683465654125,0.6633165829145728,0.7119122049294915,0.7116767142856533,0.8060537882204556,0.7435720800092844,6942
3,0.5173982503685932,0.7254073433848715,0.6885862900156468,0.6244678811121764,0.654961586420498,0.6885862900156468,0.6244678811121764,0.654961586420498,0.7134631947840055,0.7110884305706475,0.807436855596147,0.7445866809565657,62478,0.5156549724386117,0.7260155574762316,0.6960977532518723,0.6095961339316535,0.6499815973500184,0.6960977532518723,0.6095961339316535,0.6499815973500184,0.7124464199767844,0.7094952239497575,0.8098769751582239,0.7465248706920969,6942
4,0.506386459366018,0.735234802650533,0.7018420495447809,0.635627996164909,0.6670959951700544,0.7018420495447809,0.635627996164909,0.6670959951700544,0.7236577416925923,0.7211049356425456,0.8186285590814387,0.7601537074288114,62478,0.5225176903261158,0.7267358110054739,0.6819505094614265,0.6468760787021056,0.6639503985828167,0.6819505094614265,0.6468760787021056,0.6639503985828167,0.7168520047289615,0.7154034287206449,0.8080172020584782,0.7455122501496656,6942
5,0.4946872044236976,0.7465667915106118,0.7134697961395756,0.6563374880153403,0.6837121968758739,0.7134697961395756,0.6563374880153403,0.6837121968758739,0.736146695815564,0.7337671836967068,0.829624670603755,0.7740642285213579,62478,0.5117063431326301,0.7323537885335638,0.6864011481880158,0.6603382809803244,0.6731175228712174,0.6864011481880158,0.6603382809803244,0.6731175228712174,0.7232660785087794,0.7221345298597543,0.8161981214956181,0.7553914015499588,6942
6,0.4825945059698825,0.7530170620058261,0.7193915409349493,0.669261744966443,0.6934218107404685,0.7193915409349493,0.669261744966443,0.6934218107404685,0.7433178496099458,0.7411358308657724,0.8390684277941228,0.7872214971678912,62478,0.5269022583532182,0.72990492653414,0.7070502431118314,0.6023472557818433,0.6505125815470643,0.7070502431118314,0.6023472557818433,0.6505125815470643,0.7152081630590117,0.7118040358019229,0.8114272340893973,0.7541328610849287,6942
7,0.4729363434048902,0.7633727071929319,0.7299499002077309,0.6872866730584851,0.7079761387429384,0.7299499002077309,0.6872866730584851,0.7079761387429384,0.7545396636133634,0.752579413226218,0.8481418579153168,0.7982475021951395,62478,0.5263061361933126,0.7286084701815039,0.68212873067242,0.6548153261995168,0.6681930257132793,0.68212873067242,0.6548153261995168,0.6681930257132793,0.7193024597247849,0.7181369585262107,0.8113280308302395,0.7534798977641508,6942
8,0.4613337700011853,0.7702711354396747,0.7339533769758901,0.7051581975071908,0.7192677059088153,0.7339533769758901,0.7051581975071908,0.7192677059088153,0.7624295023604676,0.7610344458403739,0.8562739066025266,0.8090428510349993,62478,0.5423714677647327,0.7277441659464131,0.7084886128364389,0.5906109768726269,0.6442018072289156,0.7084886128364389,0.5906109768726269,0.6442018072289156,0.7118582531244905,0.70828447483928,0.8133700392503561,0.7548634689998355,6942
9,0.4524246147410154,0.7767694228368386,0.7413052128929566,0.7144391179290508,0.7276242554438043,0.7413052128929566,0.7144391179290508,0.7276242554438043,0.7692574776154629,0.7679274676533697,0.8629594939508661,0.8186417489045102,62478,0.5336697777232531,0.7250072025352924,0.6885496183206107,0.6227131515360718,0.653978611564256,0.6885496183206107,0.6227131515360718,0.653978611564256,0.7129101854283573,0.710491310007838,0.8112964991276512,0.7536198088553268,6942
10,0.44782043995524173,0.7791862735682961,0.7427735379018545,0.7203835091083414,0.7314072112763803,0.7427735379018545,0.7203835091083414,0.7314072112763803,0.7719705911800969,0.7708447227161354,0.8667913702496626,0.8240761180287586,62478,0.5373597975784885,0.7208297320656871,0.6803309514855209,0.6244390749050742,0.6511879049676026,0.6803309514855209,0.6244390749050742,0.6511879049676026,0.7092394856250117,0.7071515522856644,0.8040948971976893,0.7441158656705962,6942
