epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6482488797173396,0.6156727167963123,0.5817418178936524,0.2815340364333653,0.37943867266242826,0.5817418178936524,0.2815340364333653,0.37943867266242826,0.5505387005935776,0.5682729929989808,0.6366152890215421,0.5513467729153397,62478,0.6167796180832802,0.6496686833765486,0.6340057636887608,0.3797031411805316,0.4749568221070812,0.6340057636887608,0.3797031411805316,0.4749568221070812,0.6060473691166621,0.6113596052008963,0.7015299489305888,0.6261694757515779,6942
2,0.6123384848886242,0.6516373763564774,0.6186020913593836,0.4310642377756472,0.5080800090405696,0.6186020913593836,0.4310642377756472,0.5080800090405696,0.6192070821181339,0.6203476560688251,0.7020170832379797,0.6207698351753597,62478,0.5972080526246148,0.6662345145491213,0.63996138996139,0.4577148774594408,0.5337089957737975,0.63996138996139,0.4577148774594408,0.5337089957737975,0.6369049746115202,0.6366448305715003,0.7234607387634708,0.6492195124587445,6942
3,0.5966482554211224,0.6628093088767246,0.6249875212139363,0.4801917545541707,0.543104383092238,0.6249875212139363,0.4801917545541707,0.543104383092238,0.6379580154836182,0.6369038326653775,0.7226683275948226,0.6419932041520189,62478,0.5875628193219503,0.670844137136272,0.6428571428571429,0.47531929582326543,0.5465370113117682,0.6428571428571429,0.47531929582326543,0.5465370113117682,0.6440994836095302,0.6430984612614473,0.7339350668800639,0.6597380510708939,6942
4,0.586439451295468,0.6739012132270559,0.6360425714694793,0.5111025886864813,0.5667687335204559,0.6360425714694793,0.5111025886864813,0.5667687335204559,0.6526611350591706,0.6508071798471826,0.7357913881329885,0.657433712935689,62478,0.5801641065289259,0.6780466724286949,0.6381469115191987,0.5277873662409389,0.5777441904402041,0.6381469115191987,0.5277873662409389,0.5777441904402041,0.6587941066273888,0.6567243382502593,0.742740348162905,0.6680213061515835,6942
5,0.5787966376806543,0.6798553090687922,0.6408721874275111,0.5297794822627038,0.5800545874448877,0.6408721874275111,0.5297794822627038,0.5800545874448877,0.6606917532832643,0.6585660864875038,0.7455364274788073,0.6684664296698328,62478,0.5749406251499337,0.6848170556035724,0.6574855619724567,0.5108733172247152,0.574980574980575,0.6574855619724567,0.5108733172247152,0.574980574980575,0.6622613497613498,0.6601338155962884,0.748971806220407,0.6752413962269225,6942
6,0.5724032011672894,0.6844009091200103,0.6468197145364682,0.5370278044103547,0.5868326209035286,0.6468197145364682,0.5370278044103547,0.5868326209035286,0.6657619702818866,0.663495085074721,0.7527866512113293,0.6775201906519219,62478,0.5703766134759941,0.6869778161912994,0.6536502546689303,0.5315843976527442,0.5863316200266514,0.6536502546689303,0.5315843976527442,0.5863316200266514,0.6672823666116341,0.6649269330661743,0.7538313578728774,0.6807691173316683,6942
7,0.5651202001844579,0.6901149204519991,0.6524523160762943,0.5509875359539789,0.5974425615968396,0.6524523160762943,0.5509875359539789,0.5974425615968396,0.6727731406493195,0.6703788049244938,0.7611399506151562,0.6879146425296281,62478,0.5666714210360513,0.6911552866609046,0.6634824142422927,0.5274421815671384,0.5876923076923077,0.6634824142422927,0.5274421815671384,0.5876923076923077,0.6704007369875633,0.667923810190244,0.7583801153147218,0.6856076594318234,6942
8,0.5610262760050895,0.6947565543071161,0.6576057605760576,0.5603835091083413,0.605114401076716,0.6576057605760576,0.5603835091083413,0.605114401076716,0.6781719198871794,0.6756948724290711,0.7657200642145722,0.6929398853916605,62478,0.5640378223822804,0.6930279458369346,0.6729900632339657,0.5143251639627201,0.583056153394639,0.6729900632339657,0.5143251639627201,0.583056153394639,0.6700758938636252,0.6676693804980474,0.7621913125252543,0.6898647265249412,6942
9,0.5553060884573247,0.7007906783187682,0.6641462438286706,0.5726558005752637,0.615017092960995,0.6641462438286706,0.5726558005752637,0.615017092960995,0.6851624117649291,0.6826139206705673,0.7721703759994285,0.7017155874220045,62478,0.5603252422806166,0.6924517430135407,0.6629597946963216,0.535036244390749,0.5921680993314231,0.6629597946963216,0.535036244390749,0.5921680993314231,0.6726593762930673,0.6701139194759678,0.7658547075466586,0.6940102208822541,6942
10,0.5513087684368102,0.7045680079387945,0.6674139522616379,0.5822818791946309,0.6219482221858103,0.6674139522616379,0.5822818791946309,0.6219482221858103,0.6897504469306606,0.6872209330044523,0.7762239792011916,0.70599678796652,62478,0.5576521295595842,0.6967732641889945,0.6711322385479689,0.5360717984121505,0.5960468240260987,0.6711322385479689,0.5360717984121505,0.5960468240260987,0.6766697858168081,0.6739691501331457,0.7690094138559432,0.697862040914544,6942
11,0.5470042977320018,0.7065046896507571,0.6701706544686841,0.5843528283796741,0.6243264837843928,0.6701706544686841,0.5843528283796741,0.6243264837843928,0.6917548106097747,0.689176661422208,0.7808622981538113,0.7116411801554878,62478,0.5533883102309014,0.6997983290118122,0.66073546856465,0.5768035899206075,0.6159233321046812,0.66073546856465,0.5768035899206075,0.6159233321046812,0.6847646927726054,0.6823449346389193,0.7733133419209932,0.7032988704091192,6942
12,0.5425237392311865,0.7112103460418067,0.6758010856242339,0.5920613614573346,0.6311658046975612,0.6758010856242339,0.5920613614573346,0.6311658046975612,0.6969367169390459,0.6943082952109902,0.785381592642647,0.7176535977742954,62478,0.5509860902998915,0.7049841544223566,0.6651108518086347,0.5902657921988264,0.6254572055596196,0.6651108518086347,0.5902657921988264,0.6254572055596196,0.6910555989775284,0.6887052075950868,0.7759527032994791,0.7061155122784446,6942
