epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.5948352535912954,0.6438746438746439,0.593461369300689,0.46573346116970277,0.5218960849198504,0.593461369300689,0.46573346116970277,0.5218960849198504,0.6190801039764138,0.6186041698068935,0.7013068607786243,0.5974557510568433,62478,0.5564728134202531,0.6859694612503602,0.6373037150517044,0.5743872972040042,0.6042120551924474,0.6373037150517044,0.5743872972040042,0.6042120551924474,0.6719723122189554,0.6701355521866745,0.7585498488910354,0.6741360251945084,6942
2,0.5452489872786844,0.6939882838759244,0.6562443845462713,0.5602301054650048,0.6044481224785352,0.6562443845462713,0.5602301054650048,0.6044481224785352,0.6774606151866188,0.6750138248117267,0.7698697696177252,0.6899020211223008,62478,0.5303202062218445,0.7154998559492941,0.744692144373673,0.484294097342078,0.5869065049152897,0.744692144373673,0.484294097342078,0.5869065049152897,0.6849725318160982,0.6826909300060204,0.7913742232811488,0.7356802802835716,6942
3,0.5301146869748872,0.70965779954544,0.6801689296580536,0.5744199424736337,0.6228376580172987,0.6801689296580536,0.5744199424736337,0.6228376580172987,0.6934120634609002,0.6904734385334682,0.7865952557459139,0.7230368519519719,62478,0.5155142053373607,0.7307692307692307,0.7022029897718332,0.6161546427338627,0.6563706563706564,0.7022029897718332,0.6161546427338627,0.6563706563706564,0.7175281345796444,0.7145050098712576,0.803959170071934,0.7557983905525704,6942
4,0.5231079270124641,0.7157559460930247,0.6958364732479276,0.5665963566634707,0.6246010104212907,0.6958364732479276,0.5665963566634707,0.6246010104212907,0.6979461670994012,0.6945966976845359,0.7938659054497764,0.7356168984909865,62478,0.5158347757997378,0.7288965715932008,0.7354988399071926,0.5471177079737659,0.6274742676167855,0.7354988399071926,0.5471177079737659,0.6274742676167855,0.7071927497504218,0.7031014992279212,0.8027031074727576,0.7568043213055543,6942
5,0.5194268293566426,0.7175325714651557,0.6985720344973844,0.5684755512943432,0.6268448428976191,0.6985720344973844,0.5684755512943432,0.6268448428976191,0.6998018605567388,0.6963878731666069,0.7968610622816716,0.7420522161870268,62478,0.51043134434908,0.7290406222990493,0.7725321888412017,0.4970659302726959,0.6049149338374291,0.7725321888412017,0.4970659302726959,0.6049149338374291,0.6993663784609704,0.6961225819472255,0.809166551818449,0.7654220651606009,6942
6,0.5152400011180812,0.7220301546144243,0.7052031294184183,0.5738446788111218,0.6327786353160088,0.7052031294184183,0.5738446788111218,0.6327786353160088,0.7045793180442887,0.7010090904975039,0.8012644364728299,0.7483644145256126,62478,0.5083140767005293,0.7329299913569577,0.7565174618789966,0.5308940283051432,0.6239350912778905,0.7565174618789966,0.5308940283051432,0.6239350912778905,0.7084383966552508,0.7042603639671575,0.8111576145648307,0.7676793943898435,6942
7,0.5104779672810048,0.7269758955152213,0.7093763061347699,0.585810162991371,0.6416988741388002,0.7093763061347699,0.585810162991371,0.6416988741388002,0.7105815568397884,0.7069506271924688,0.8052948303308265,0.7547727215537716,62478,0.506162923828596,0.7322097378277154,0.7541625857002938,0.5315843976527442,0.623608017817372,0.7541625857002938,0.5315843976527442,0.623608017817372,0.7078912084615088,0.7037402828807602,0.8105063291679343,0.7688349106856683,6942
8,0.5082066122086757,0.7299209321681231,0.7153086535311461,0.5861553211888783,0.644323595126681,0.7153086535311461,0.5861553211888783,0.644323595126681,0.7133169437304845,0.7095268543422072,0.8074942629158106,0.7587991163873784,62478,0.5145189792424381,0.722990492653414,0.6504944375772559,0.7266137383500173,0.6864503505625306,0.6504944375772559,0.7266137383500173,0.6864503505625306,0.719176665411571,0.723504644205911,0.8133432437033664,0.7730805313643558,6942
9,0.504985322251531,0.7302090335798201,0.7157702569863783,0.5864237775647172,0.6446730469244066,0.7157702569863783,0.5864237775647172,0.6446730469244066,0.7136133881903954,0.7098121689790458,0.8102877506144661,0.7628527768748763,62478,0.5051079143350662,0.7327859406511091,0.7828447339847991,0.4977562996202969,0.6085672082717873,0.7828447339847991,0.4977562996202969,0.6085672082717873,0.7028620623097592,0.6994343920845614,0.8114666593846496,0.7700228220574052,6942
10,0.5025828354905665,0.734338487147476,0.7167162131260004,0.6009971236816875,0.6537755527743012,0.7167162131260004,0.6009971236816875,0.6537755527743012,0.7191309466374882,0.7154231559677013,0.81331906178963,0.7663470884839044,62478,0.5028610387733847,0.7329299913569577,0.7477434679334917,0.5433206765619607,0.6293482606957217,0.7477434679334917,0.5433206765619607,0.6293482606957217,0.7103057448490993,0.7060237499002634,0.812388246995208,0.7705241949960006,6942
