epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6731998616493047,0.5851819840583885,0.5743879472693032,0.02339405560882071,0.04495706968345801,0.5743879472693032,0.02339405560882071,0.04495706968345801,0.3900042711506261,0.5054887482670096,0.5685728160436031,0.47832324647112384,62478,0.6656725533205712,0.5979544799769518,0.6754966887417219,0.07041767345529859,0.12753985620506408,0.6754966887417219,0.07041767345529859,0.12753985620506408,0.43316627812592934,0.5230951160848805,0.6293987258461398,0.5398424812186581,6942
2,0.6665046076611423,0.5959377700950734,0.6053834433722702,0.09142857142857143,0.1588644920534435,0.6053834433722702,0.09142857142857143,0.1588644920534435,0.4464840560601102,0.5243698910215406,0.6002834815300931,0.5092729786716587,62478,0.6622319845018522,0.6153846153846154,0.6063730084348641,0.22333448394891267,0.32643794147325933,0.6063730084348641,0.22333448394891267,0.32643794147325933,0.5286423578334039,0.5597512963625898,0.6330124125677942,0.5442741065671943,6942
3,0.6641435224755236,0.5993949870354365,0.5852624714704924,0.137679769894535,0.22291905989009284,0.5852624714704924,0.137679769894535,0.22291905989009284,0.47652794186133485,0.5338977098518083,0.6061530687853026,0.513421406171026,62478,0.6585308622640754,0.6038605589167387,0.6587473002159827,0.1052813255091474,0.18154761904761904,0.6587473002159827,0.1052813255091474,0.18154761904761904,0.46012006570016833,0.5331103784529668,0.6354262732044957,0.5480602768581407,6942
4,0.662343913804989,0.6038605589167387,0.5937455780387717,0.16092042186001917,0.25321344517530625,0.5937455780387717,0.16092042186001917,0.25321344517530625,0.4918233562165115,0.5410266477621388,0.6119659145389307,0.5187007067130586,62478,0.6569971514860926,0.6161048689138576,0.6318181818181818,0.1919226786330687,0.29441355573206246,0.6318181818181818,0.1919226786330687,0.29441355573206246,0.5153674585823664,0.5559118955588088,0.6371664477083621,0.5501724290717482,6942
5,0.6614468839048038,0.6041966772303851,0.589115466101695,0.17062320230105466,0.2646087965028102,0.589115466101695,0.17062320230105466,0.2646087965028102,0.49692023768904264,0.5426914874236367,0.6147283400330839,0.5213188535130316,62478,0.6562518735881224,0.6096225871506771,0.6535303776683087,0.13738350017259235,0.22703936109526526,0.6535303776683087,0.13738350017259235,0.22703936109526526,0.4829550245445492,0.542610167886049,0.6384551513799066,0.5518563073408634,6942
6,0.6609909234189199,0.605173020903358,0.5885462555066079,0.1793288590604027,0.2748971193415638,0.5885462555066079,0.1793288590604027,0.2748971193415638,0.5018147072910863,0.5447642839378051,0.6158130324882087,0.5219025627895342,62478,0.6574463972232074,0.6032843560933449,0.6801007556675063,0.09319986192613049,0.16393442622950818,0.6801007556675063,0.09319986192613049,0.16393442622950818,0.4519388845028561,0.5309015378851913,0.6395449365163143,0.5529801474883773,6942
7,0.6605213419389525,0.6059893082364992,0.5880222168558319,0.18676893576222436,0.28349390226154786,0.5880222168558319,0.18676893576222436,0.28349390226154786,0.5058900432178831,0.5465201984527683,0.6168186558855409,0.5229568856015818,62478,0.6560454509574926,0.6217228464419475,0.6005939123979213,0.27925440110459093,0.38124410933082,0.6005939123979213,0.27925440110459093,0.38124410933082,0.5544187351633353,0.5731253464113808,0.6400084397439403,0.5537625104075253,6942
8,0.6600566682057228,0.6067415730337079,0.5889795435733711,0.19102588686481303,0.2884860419321209,0.5889795435733711,0.19102588686481303,0.2884860419321209,0.508383072279871,0.5477696255739882,0.6173412524949412,0.5245857374494751,62478,0.6549138239603913,0.6122154998559493,0.6634768740031898,0.14359682430100104,0.23609534619750283,0.6634768740031898,0.14359682430100104,0.23609534619750283,0.4881248931759715,0.5457168299502533,0.6411606055964292,0.5548977478529866,6942
9,0.6597711971506823,0.605861263164634,0.5852339525041147,0.19091083413231064,0.2879037621815448,0.5852339525041147,0.19091083413231064,0.2879037621815448,0.5077139834420863,0.5469978723583016,0.6190220918070953,0.5247935093399779,62478,0.654457967242189,0.6162489196197062,0.666191155492154,0.1612012426648257,0.2595886603668705,0.666191155492154,0.1612012426648257,0.2595886603668705,0.5002979273057374,0.5516760230629444,0.6415157319301797,0.5558340146681983,6942
10,0.6597707981130501,0.6061173533083646,0.5839825847846013,0.1954745925215724,0.2929057839841393,0.5839825847846013,0.1954745925215724,0.2929057839841393,0.5099682492181187,0.5478650329857814,0.6180324548915492,0.5241923346407582,62478,0.655359501644295,0.6070296744454048,0.6634429400386848,0.11839834311356576,0.20093731693028705,0.6634429400386848,0.11839834311356576,0.20093731693028705,0.47019167661223044,0.5376911369461524,0.6418153044388017,0.5558087140775688,6942
