epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.561018044305804,0.682896379525593,0.6325390443137089,0.5731543624161074,0.6013842501307795,0.6325390443137089,0.5731543624161074,0.6013842501307795,0.6690579262188168,0.6673287676157673,0.7562495736907463,0.6712969507049471,62478,0.5321366767294639,0.7162201094785364,0.6976545842217484,0.5647221263375906,0.6241892407478061,0.6976545842217484,0.5647221263375906,0.6241892407478061,0.6981163745974625,0.6947220026001921,0.7904179891990051,0.722163994927606,6942
2,0.5122225815826495,0.7278401997503121,0.6945647977349749,0.6209395973154362,0.6556918964888835,0.6945647977349749,0.6209395973154362,0.6556918964888835,0.7153409859578201,0.7126756608119362,0.8075936431123951,0.7450925718415585,62478,0.5246612089266183,0.719245174301354,0.6656184486373166,0.6575768035899207,0.6615731897898941,0.6656184486373166,0.6575768035899207,0.6615731897898941,0.7108481333564856,0.7104942114364932,0.8009876377805266,0.7379922164852637,6942
3,0.48289403675013803,0.7514485098754762,0.7197266438869906,0.6623969319271332,0.6898727857328301,0.7197266438869906,0.6623969319271332,0.6898727857328301,0.7412479722636081,0.7388159700154304,0.8347564466163365,0.7817687077189025,62478,0.5236090520845988,0.728320368769807,0.6939010356731876,0.6244390749050742,0.6573401162790697,0.6939010356731876,0.6244390749050742,0.6573401162790697,0.716140225203974,0.7135792407899908,0.8031840619403816,0.7439691469415726,6942
4,0.4492382277109135,0.7757610678958994,0.7478328745737645,0.6981016299137105,0.7221120279276421,0.7478328745737645,0.6981016299137105,0.7221120279276421,0.7670796254475881,0.764744576460028,0.8611855976068896,0.8171613992146286,62478,0.5421487037248071,0.7166522615960819,0.667507204610951,0.6396272005522955,0.6532698748457606,0.667507204610951,0.6396272005522955,0.6532698748457606,0.7068565913018232,0.7057221293243554,0.7965981602382244,0.7330309886965299,6942
5,0.4136049169432304,0.798841192099619,0.7725933400605449,0.7340747842761266,0.7528416912487709,0.7725933400605449,0.7340747842761266,0.7528416912487709,0.7916233933263259,0.7896536600280724,0.8855557588536488,0.849097636320833,62478,0.5800412780731633,0.7169403630077787,0.6699489423778264,0.6341042457714877,0.6515339599219719,0.6699489423778264,0.6341042457714877,0.6515339599219719,0.7066038507917924,0.705185621031603,0.7901477723214799,0.7249132938932482,6942
6,0.37959982488214816,0.8210410064342648,0.7982139996796412,0.7644487056567594,0.7809665602288087,0.7982139996796412,0.7644487056567594,0.7809665602288087,0.8148429656736732,0.813013024091737,0.9057515841690057,0.875499108977851,62478,0.6242659781412583,0.7048401037165082,0.6460055096418733,0.6475664480497066,0.6467850370625754,0.6460055096418733,0.6475664480497066,0.6467850370625754,0.6966450237892365,0.6967127666700943,0.7808586351423598,0.7118153582347458,6942
7,0.3477955719724332,0.8422644770959378,0.8200978844332175,0.7968552253116011,0.8083095057477971,0.8200978844332175,0.7968552253116011,0.8083095057477971,0.8371549568306598,0.8358228822764362,0.9224411529935911,0.8966663078023966,62478,0.6730519971391441,0.7002304811293575,0.6411764705882353,0.6396272005522955,0.6404008985657508,0.6411764705882353,0.6396272005522955,0.6404008985657508,0.6916960649429964,0.6916306583725631,0.7744675558407679,0.7050573375904897,6942
8,0.31898989235226427,0.8581260603732513,0.8377487342517367,0.8186001917545541,0.8280637777863987,0.8377487342517367,0.8186001917545541,0.8280637777863987,0.8536520627304245,0.8525190613471559,0.9354065795205262,0.9134375139925621,62478,0.736640183752533,0.6936041486603285,0.6510989010989011,0.5726613738350017,0.609366391184573,0.6510989010989011,0.5726613738350017,0.609366391184573,0.6786611550661579,0.6764419353723834,0.7695508716446364,0.6992863199578341,6942
