epoch,train_loss,train_accuracy,train_positive_precision,train_positive_recall,train_positive_f1,train_precision,train_recall,train_f1,train_macro_f1,train_balanced_accuracy,train_auroc,train_auprc,train_num_samples,val_loss,val_accuracy,val_positive_precision,val_positive_recall,val_positive_f1,val_precision,val_recall,val_f1,val_macro_f1,val_balanced_accuracy,val_auroc,val_auprc,val_num_samples
1,0.6150562292610455,0.6298216972374275,0.5713663001888895,0.4524256951102589,0.5049869440520526,0.5713663001888895,0.4524256951102589,0.5049869440520526,0.6046805006836432,0.6046569318338977,0.6862706862869842,0.584550601629456,62478,0.5896054180545581,0.6570152693748199,0.5980988593155894,0.5429754918881602,0.5692057173873711,0.5980988593155894,0.5429754918881602,0.5692057173873711,0.6421474321051969,0.640832616154216,0.7227061966409136,0.6334283105961178,6942
2,0.5760557721152975,0.6668267230064983,0.6124919786096257,0.5490699904122723,0.5790495449949444,0.6124919786096257,0.5490699904122723,0.5790495449949444,0.6516814223001369,0.6501221720871624,0.736469055564705,0.6463240495669982,62478,0.5644189444494261,0.6816479400749064,0.637016354208217,0.5512599240593717,0.5910436713545522,0.637016354208217,0.5512599240593717,0.5910436713545522,0.6652152319036913,0.6631454132039751,0.7527289429882069,0.6661721587782949,6942
3,0.5515358922038036,0.6946285092352508,0.6501674250880055,0.5808245445829339,0.6135429115436812,0.6501674250880055,0.5808245445829339,0.6135429115436812,0.6805658913229274,0.6784846839058943,0.767940876723861,0.6844949085608062,62478,0.5505563715921977,0.6927398444252377,0.6462480857580398,0.5826717293752157,0.6128153929932837,0.6462480857580398,0.5826717293752157,0.6128153929932837,0.6790644129145522,0.6771207843415016,0.7683005692347014,0.6912580518511743,6942
4,0.5366601546490947,0.7068408079644035,0.6643786280242363,0.6013422818791946,0.631290764151703,0.6643786280242363,0.6013422818791946,0.631290764151703,0.6939928847325997,0.6918751625861649,0.785412786535852,0.7064332799410251,62478,0.5478587096309634,0.6963411120714491,0.6406417112299465,0.6202968588194684,0.630305156085584,0.6406417112299465,0.6202968588194684,0.630305156085584,0.6863332184730047,0.6855501599412546,0.7732481877804624,0.6961092713475393,6942
5,0.524801107618208,0.720029450366529,0.682237037666143,0.6161457334611697,0.6475092697082057,0.682237037666143,0.6161457334611697,0.6475092697082057,0.7076552348647225,0.7052928760704744,0.7999700724253628,0.724638532783914,62478,0.5452434552038687,0.6941803514837223,0.6448353293413174,0.5947531929582327,0.6187825462381038,0.6448353293413174,0.5947531929582327,0.6187825462381038,0.6817304192405191,0.6800712812751608,0.7758216269931855,0.7003996971505849,6942
6,0.5149467189706025,0.7282563462338744,0.691895540648863,0.6289549376797698,0.6589256297962955,0.691895540648863,0.6289549376797698,0.6589256297962955,0.7165441418821059,0.7141698018893589,0.8091929355121211,0.7384291356344254,62478,0.5466006999399091,0.6989340247767214,0.6723622383596753,0.5433206765619607,0.6009927453226422,0.6723622383596753,0.5433206765619607,0.6009927453226422,0.6796312327122117,0.6768519328421669,0.7782050226290101,0.7015891286493562,6942
7,0.5050600248955479,0.7388200646627613,0.7062006001944292,0.6407670182166827,0.6718944786262919,0.7062006001944292,0.6407670182166827,0.6718944786262919,0.7274816308475375,0.7249106085232248,0.8198133133538745,0.7516107842983726,62478,0.5454846927169007,0.7049841544223566,0.6633320507887649,0.5950983776320331,0.6273653566229985,0.6633320507887649,0.5950983776320331,0.6273653566229985,0.6916035176057291,0.6893909687912947,0.7786460397845603,0.7038496720584735,6942
8,0.49788318718245583,0.7446941323345818,0.7107410491257286,0.6547267497603068,0.6815849885218086,0.7107410491257286,0.6547267497603068,0.6815849885218086,0.7342550448546714,0.7319316796901965,0.8265092830395564,0.7612929805490992,62478,0.5523087529396331,0.7029674445404782,0.6667998401917699,0.5761132205730065,0.6181481481481481,0.6667998401917699,0.5761132205730065,0.6181481481481481,0.6875512075017025,0.6849663754286541,0.7775222055295257,0.700409631673042,6942
9,0.4890838619356764,0.7518166394570889,0.7182685556152162,0.6669223394055609,0.6916437974784234,0.7182685556152162,0.6669223394055609,0.6916437974784234,0.7419917125868079,0.7397738362412525,0.8348538135560299,0.7734879100179457,62478,0.5551758573313537,0.6967732641889945,0.6489841986455982,0.5954435623058336,0.6210621062106211,0.6489841986455982,0.5954435623058336,0.6210621062106211,0.6841653429360225,0.6823942162579848,0.7735751531890327,0.6962269660402265,6942
10,0.4826851389850696,0.7563942507762732,0.7222290463906973,0.6764717162032599,0.6986019248287061,0.7222290463906973,0.6764717162032599,0.6986019248287061,0.7470956923292044,0.7450567245137388,0.8404784303254431,0.779441451046799,62478,0.5545981407629176,0.6986459233650245,0.6614520657841958,0.5692095270969969,0.611873840445269,0.6614520657841958,0.5692095270969969,0.611873840445269,0.6827911702814996,0.6802784347475096,0.7765075161935986,0.700926807241617,6942
